stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
01661,Yonge St. @ Finch Ave.,43.7804375,-79.4156036,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01661,0,,1
01660,Yonge St. @ Empress Ave.,43.7691803,-79.4126587,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01660,0,,2
01659,Toronto St. S. @ Banff Rd.,44.0937347,-79.1310883,76,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01659,0,,2
01658,Toronto St. S. @ Banff Rd.,44.0940247,-79.1305542,76,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01658,0,,2
01657,Yonge St. @ William Carson Cr.,43.7471085,-79.4072647,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01657,0,,1
01655,Yonge St. @ Norton Ave.,43.7721901,-79.4134216,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01655,0,,2
01654,Yonge St. @ Ellerslie Ave.,43.7724152,-79.4139328,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01654,0,,1
01653,Yonge St. @ Elmwood Ave.,43.7664719,-79.4120407,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01653,0,,2
01652,Yonge St. @ Madawaska Ave.,43.7941246,-79.4189682,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01652,0,,1
01651,Yonge St. @ Kempford Blvd.,43.777153,-79.4150925,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01651,0,,1
01650,Yonge St. @ Northtown Way,43.7753067,-79.4142609,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01650,0,,1
01648,Yonge St. @ Glendora Ave.,43.7586899,-79.4100418,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01648,0,,2
01647,Yonge St. @ Florence Ave.,43.7582703,-79.4102325,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01647,0,,1
01646,Yonge St. @ Drewry Ave.,43.7871094,-79.4175034,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01646,0,,2
01645,Yonge St. @ Cummer Ave.,43.7875671,-79.4172745,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01645,0,,1
01644,Yonge St. @ Churchill Ave.,43.7741737,-79.4143219,05,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01644,0,,1
01642,Keele St. @ Steeles Ave. W.,43.7808113,-79.4944382,19,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01642,0,,2
01641,Keele St. @ Steeles Ave. W.,43.7810974,-79.4941254,19,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01641,0,,1
01640,Hwy. 27 @ Steeles Ave. W.,43.7550926,-79.6137772,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01640,0,,2
01639,Hwy. 27 @ Royal Crest Rd.,43.7498093,-79.610733,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01639,0,,2
01638,Hwy. 27 @ Royal Crest Rd.,43.7495422,-79.610199,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01638,0,,1
01637,Hwy. 27 @ Albion Rd.,43.7449951,-79.6081314,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01637,0,,1
01636,Hwy. 27 @ Albion Rd.,43.7432632,-79.6070175,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01636,0,,1
01635,Hwy. 27 @ Queens Plate Dr.,43.7225304,-79.5978394,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01635,0,,2
01634,Hwy. 27 @ Queens Plate Dr. (Woodbine Centre),43.7222099,-79.5981598,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01634,0,,1
01633,Hwy. 27 @ Finch Ave. W.,43.7340088,-79.6029129,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01633,0,,1
01632,Hwy. 27 @ Finch Ave. W.,43.7344933,-79.6034851,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01632,0,,2
01631,Hwy. 27 @ Carrier Dr.,43.7390442,-79.6051331,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01631,0,,1
01630,Hwy. 27 @ Carrier Dr.,43.7392311,-79.6056442,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01630,0,,1
01614,Belfield Rd. @ Shaft Rd.,43.7040443,-79.5665588,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01614,0,,1
01613,Belfield Rd. @ Shaft Rd.,43.703907,-79.5662384,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01613,0,,2
01612,62 Belfield Rd. @ Shaft Rd.,43.7034035,-79.5691986,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01612,0,,2
01611,63 Belfield Rd. @ Shaft Rd.,43.703495,-79.5693665,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01611,0,,1
01610,Belfield Rd. @ Mcculloch Ave.,43.7026405,-79.5729828,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01610,0,,1
01609,Belfield Rd. @ Mcculloch Ave.,43.7024269,-79.573288,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01609,0,,2
01608,Belfield Rd. @ Martin Grove Rd.,43.7021408,-79.5754166,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01608,0,,2
01607,Belfield Rd. @ Martin Grove Rd.,43.7017059,-79.5761719,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01607,0,,2
01604,Belfield Rd. @ Iron St.,43.7008095,-79.5808258,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01604,0,,2
01603,Belfield Rd. @ Iron St.,43.7004929,-79.5812912,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01603,0,,2
01602,Belfield Rd. @ City View Dr.,43.6997261,-79.58564,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01602,0,,2
01601,Belfield Rd. @ City View Dr.,43.699543,-79.5854187,04,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01601,0,,2
01546,Yonge St. @ Big Bay Point Rd.,44.3565178,-79.6470184,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01546,0,,2
01544,Wellington St. E. @ First Commerce Dr.,44.0118065,-79.4146194,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01544,0,,2
01543,Wellington St. E. @ First Commerce Dr.,44.0122299,-79.4139557,63,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01543,0,,1
01538,Yonge St. @ Glenn Ave.,44.3280373,-79.6202011,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01538,0,,2
01537,Yonge St. @ Meadowland St.,44.2575531,-79.6023865,67,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01537,0,,2
01536,Yonge St. @ Madelaine Dr.,44.3546944,-79.641861,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01536,0,,2
01535,Yonge St. @ Lynn St.,44.3294563,-79.6208115,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01535,0,,2
01534,Yonge St. @ Lynn St.,44.3300591,-79.6207199,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01534,0,,2
01533,Yonge St. @ Little Ave.,44.3668938,-79.663414,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01533,0,,1
01532,Yonge St. @ Little Ave.,44.3664589,-79.6624603,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01532,0,,2
01531,Yonge St. @ Innisfil Beach Rd.,44.2993431,-79.6134796,67,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01531,0,,2
01528,Yonge St. @ Esther Dr.,44.3528137,-79.6365738,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01528,0,,2
01527,Yonge St. @ Esther Dr.,44.3527412,-79.6358337,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01527,0,,2
01526,Yonge St. @ Country Ln.,44.3517113,-79.6335144,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01526,0,,2
01525,Yonge St. @ Country Ln.,44.3516769,-79.6328354,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01525,0,,2
01524,Yonge St. @ Big Bay Point Rd.,44.356678,-79.6467361,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01524,0,,2
01522,Yonge St. @ Innisfil Beach Rd.,44.2995491,-79.6132584,67,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01522,0,,2
01521,Yonge St. @ Ashford Dr.,44.3546104,-79.6410599,68,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01521,0,,1
01516,Hwy. 11 @ Meadowland St.,44.2579079,-79.6026535,67,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01516,0,,2
01515,Holland St. E. @ Colborne St.,44.1152649,-79.5600662,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01515,0,,1
01514,Holland St. E. @ Colborne St.,44.115345,-79.5606918,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01514,0,,2
01508,Burton Ave. @ Bayview Dr.,44.3711433,-79.6843719,69,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01508,0,,2
01507,Barrie St. @ Fletcher St.,44.1208191,-79.5665207,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01507,0,,2
01506,Barrie St. @ Britannia Ave.,44.1205559,-79.5662613,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01506,0,,2
01505,Barrie St. @ 8th Line,44.1266556,-79.5680771,66,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01505,0,,2
01504,Barrie St. @ 8th Line,44.1262932,-79.5678711,65,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01504,0,,2
01488,Hurontario St. @ Travelled Rd.,43.8550072,-79.9889755,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01488,0,,2
01487,Hurontario St. @ Travelled Rd.,43.8551598,-79.9887848,42,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01487,0,,1
01483,Winston Churchill Blvd. @ Vanderbilt Rd.,43.5848999,-79.7667999,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01483,0,,1
01482,Winston Churchill Blvd. @ Derry Rd. W.,43.5865669,-79.7686844,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01482,0,,1
01481,Derry Rd. W. @ Winston Churchill Blvd.,43.5877228,-79.7712631,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01481,0,,2
01462,Main St. N. @ Bovaird Dr. W.,43.7049713,-79.7861862,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01462,0,,1
01459,Steeles Ave. E. @ First Gulf Blvd.,43.6811714,-79.7163315,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01459,0,,1
01455,Erin Mills Pkwy. @ Vista Blvd.,43.5736008,-79.7274475,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01455,0,,2
01454,Main St. N. @ Williams Pkwy.,43.6986389,-79.7768326,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01454,0,,1
01452,Hurontario St. @ Sandalwood Pkwy. E.,43.7181053,-79.8032684,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01452,0,,1
01451,King St. E. @ Evans Ridge,43.8867188,-79.7282181,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01451,0,,2
01448,Mayfield Rd. @ Hwy. 50 Park & Ride,43.8466263,-79.6971207,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01448,0,,2
01447,Erin Mills Pkwy. @ Banfield Rd.,43.567482,-79.7188568,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01447,0,,2
01446,Erin Mills Pkwy. @ McFarren Blvd.,43.5677757,-79.7184906,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01446,0,,2
01445,Eglinton Ave. W. @ Summersky Crt.,43.5625381,-79.7030792,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01445,0,,2
01444,Eglinton Ave. W. @ Credit Valley Rd.,43.5619164,-79.7030182,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01444,0,,2
01441,Trafalgar Rd. @ Burnhamthorpe Rd.,43.5017662,-79.7387924,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01441,0,,2
01440,Mississauga Rd. @ Royal Bank Dr.,43.6087875,-79.7501144,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01440,0,,1
01439,Mississauga Rd. @ Argentia Rd.,43.6013832,-79.7402344,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01439,0,,2
01438,Mississauga Rd. @ Dupont Meadow Place,43.6087685,-79.7508469,22,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01438,0,,2
01436,Streetsville GO Station Parking Lot,43.5774536,-79.7130508,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01436,0,,1
01435,Trafalgar Rd. @ Burnhamthorpe Rd.,43.5013275,-79.7375031,13,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01435,0,,2
01426,Main St. N. @ Vodden St. W.,43.6926956,-79.7692566,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01426,0,,1
01410,Regional Rd. 50 @ Cross Country Blvd.,43.8875618,-79.7492142,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01410,0,,2
01409,Regional Rd. 50 @ Bolton Heights Dr.,43.8874474,-79.7487717,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01409,0,,2
01408,Regional Rd. 50 @ Queensgate Blvd.,43.8690186,-79.7237167,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01408,0,,2
01407,Regional Rd. 50 @ Queensgate Blvd.,43.8689957,-79.7231979,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01407,0,,2
01406,Hwy. 50 @ McEwan Dr.,43.8615036,-79.7133408,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01406,0,,2
01405,Hwy. 50 @ McEwan Dr.,43.8615341,-79.7127533,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01405,0,,1
01404,Regional Rd. 50 @ George Bolton Pkwy.,43.8573799,-79.707756,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01404,0,,2
01403,Regional Rd. 50 @ George Bolton Pkwy.,43.8573532,-79.7071075,58,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01403,0,,2
01402,Regional Rd. 50 @ Countryside Dr.,43.8368378,-79.6890564,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01402,0,,2
01398,Hwy. 50 @ Cottrelle Blvd.,43.78421,-79.65847,56,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01398,0,,1
01394,Albion Rd. @ Steeles Ave. W.,43.7499313,-79.639595,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01394,0,,2
01393,Albion Rd. @ Steeles Ave. W.,43.7503242,-79.6393509,32,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01393,0,,2
01385,Thomas St. @ Erin Mills Pkwy.,43.5702477,-79.7223434,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01385,0,,2
01384,Thomas St. @ Erin Mills Pkwy.,43.5701637,-79.722023,21,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01384,0,,2
01374,Steeles Ave. E. @ Kennedy Rd. S.,43.6751747,-79.7234573,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01374,0,,2
01373,Steeles Ave. E. @ Kennedy Rd. S.,43.6759148,-79.7218475,33,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01373,0,,1
01363,Rathburn Rd. W. @ Elora Dr.,43.5863609,-79.6529465,20,https://www.gotransit.com/en/stations-stops-parking/find-a-station-or-stop/results?stationCode=01363,0,,2
