fare_id,price,currency_type,payment_method,transfers
09-57,12.50,CAD,1,
56-09,11.55,CAD,1,
09-56,11.55,CAD,1,
55-09,14.20,CAD,1,
09-55,14.20,CAD,1,
54-09,13.05,CAD,1,
09-54,13.05,CAD,1,
53-09,11.85,CAD,1,
09-53,11.85,CAD,1,
52-09,10.45,CAD,1,
09-52,10.45,CAD,1,
51-09,9.00,CAD,1,
09-51,9.00,CAD,1,
46-09,13.35,CAD,1,
09-46,13.35,CAD,1,
45-09,12.10,CAD,1,
09-45,12.10,CAD,1,
44-09,11.40,CAD,1,
09-44,11.40,CAD,1,
43-09,14.50,CAD,1,
09-43,14.50,CAD,1,
42-09,14.00,CAD,1,
09-42,14.00,CAD,1,
41-09,12.75,CAD,1,
09-41,12.75,CAD,1,
39-09,16.65,CAD,1,
09-39,16.65,CAD,1,
38-09,15.90,CAD,1,
09-38,15.90,CAD,1,
37-09,14.90,CAD,1,
09-37,14.90,CAD,1,
35-09,13.40,CAD,1,
09-35,13.40,CAD,1,
34-09,12.50,CAD,1,
09-34,12.50,CAD,1,
33-09,11.70,CAD,1,
09-33,11.70,CAD,1,
32-09,11.10,CAD,1,
09-32,11.10,CAD,1,
31-09,10.25,CAD,1,
09-31,10.25,CAD,1,
30-09,17.85,CAD,1,
09-30,17.85,CAD,1,
29-09,14.70,CAD,1,
09-29,14.70,CAD,1,
28-09,12.70,CAD,1,
09-28,12.70,CAD,1,
27-09,19.50,CAD,1,
09-27,19.50,CAD,1,
26-09,18.35,CAD,1,
09-26,18.35,CAD,1,
25-09,8.60,CAD,1,
09-25,8.60,CAD,1,
24-09,13.00,CAD,1,
09-24,13.00,CAD,1,
23-09,12.10,CAD,1,
09-23,12.10,CAD,1,
22-09,11.80,CAD,1,
09-22,11.80,CAD,1,
21-09,11.75,CAD,1,
09-21,11.75,CAD,1,
20-09,10.70,CAD,1,
09-20,10.70,CAD,1,
19-09,7.00,CAD,1,
09-19,7.00,CAD,1,
18-09,15.35,CAD,1,
09-18,15.35,CAD,1,
17-09,14.65,CAD,1,
09-17,14.65,CAD,1,
16-09,13.85,CAD,1,
09-16,13.85,CAD,1,
15-09,13.70,CAD,1,
09-15,13.70,CAD,1,
14-09,13.05,CAD,1,
09-14,13.05,CAD,1,
13-09,12.25,CAD,1,
09-13,12.25,CAD,1,
12-09,11.50,CAD,1,
09-12,11.50,CAD,1,
11-09,10.70,CAD,1,
09-11,10.70,CAD,1,
09-09,5.30,CAD,1,
1084-08,24.85,CAD,1,
08-1084,24.85,CAD,1,
1083-08,22.90,CAD,1,
08-1083,22.90,CAD,1,
97-08,11.05,CAD,1,
08-97,11.05,CAD,1,
96-08,10.30,CAD,1,
08-96,10.30,CAD,1,
95-08,9.40,CAD,1,
08-95,9.40,CAD,1,
94-08,8.80,CAD,1,
08-94,8.80,CAD,1,
93-08,8.10,CAD,1,
08-93,8.10,CAD,1,
92-08,6.90,CAD,1,
08-92,6.90,CAD,1,
91-08,6.30,CAD,1,
08-91,6.30,CAD,1,
90-08,8.55,CAD,1,
08-90,8.55,CAD,1,
89-08,8.60,CAD,1,
08-89,8.60,CAD,1,
88-08,10.00,CAD,1,
08-88,10.00,CAD,1,
87-08,10.60,CAD,1,
08-87,10.60,CAD,1,
86-08,9.15,CAD,1,
08-86,9.15,CAD,1,
85-08,18.95,CAD,1,
08-85,18.95,CAD,1,
84-08,21.85,CAD,1,
08-84,21.85,CAD,1,
83-08,19.90,CAD,1,
08-83,19.90,CAD,1,
82-08,17.65,CAD,1,
08-82,17.65,CAD,1,
81-08,16.95,CAD,1,
08-81,16.95,CAD,1,
80-08,15.00,CAD,1,
08-80,15.00,CAD,1,
77-08,5.30,CAD,1,
08-77,5.30,CAD,1,
76-08,15.25,CAD,1,
08-76,15.25,CAD,1,
75-08,14.65,CAD,1,
08-75,14.65,CAD,1,
74-08,13.70,CAD,1,
08-74,13.70,CAD,1,
73-08,12.80,CAD,1,
08-73,12.80,CAD,1,
72-08,12.30,CAD,1,
08-72,12.30,CAD,1,
71-08,12.15,CAD,1,
08-71,12.15,CAD,1,
70-08,11.95,CAD,1,
08-70,11.95,CAD,1,
69-08,15.30,CAD,1,
08-69,15.30,CAD,1,
68-08,14.75,CAD,1,
08-68,14.75,CAD,1,
67-08,13.85,CAD,1,
08-67,13.85,CAD,1,
66-08,13.30,CAD,1,
08-66,13.30,CAD,1,
65-08,12.05,CAD,1,
08-65,12.05,CAD,1,
64-08,11.05,CAD,1,
08-64,11.05,CAD,1,
63-08,10.60,CAD,1,
08-63,10.60,CAD,1,
62-08,9.50,CAD,1,
08-62,9.50,CAD,1,
61-08,8.55,CAD,1,
08-61,8.55,CAD,1,
60-08,8.50,CAD,1,
08-60,8.50,CAD,1,
58-08,12.10,CAD,1,
08-58,12.10,CAD,1,
57-08,11.75,CAD,1,
08-57,11.75,CAD,1,
56-08,10.80,CAD,1,
08-56,10.80,CAD,1,
55-08,14.25,CAD,1,
08-55,14.25,CAD,1,
54-08,13.10,CAD,1,
08-54,13.10,CAD,1,
53-08,11.90,CAD,1,
08-53,11.90,CAD,1,
52-08,10.50,CAD,1,
08-52,10.50,CAD,1,
51-08,9.15,CAD,1,
08-51,9.15,CAD,1,
46-08,13.30,CAD,1,
08-46,13.30,CAD,1,
45-08,12.05,CAD,1,
08-45,12.05,CAD,1,
44-08,11.35,CAD,1,
08-44,11.35,CAD,1,
43-08,14.45,CAD,1,
08-43,14.45,CAD,1,
42-08,13.95,CAD,1,
08-42,13.95,CAD,1,
41-08,12.70,CAD,1,
08-41,12.70,CAD,1,
39-08,16.60,CAD,1,
08-39,16.60,CAD,1,
38-08,15.85,CAD,1,
08-38,15.85,CAD,1,
37-08,14.80,CAD,1,
08-37,14.80,CAD,1,
35-08,13.30,CAD,1,
08-35,13.30,CAD,1,
34-08,12.45,CAD,1,
08-34,12.45,CAD,1,
33-08,11.65,CAD,1,
08-33,11.65,CAD,1,
32-08,11.05,CAD,1,
08-32,11.05,CAD,1,
31-08,10.20,CAD,1,
08-31,10.20,CAD,1,
30-08,17.90,CAD,1,
08-30,17.90,CAD,1,
29-08,14.75,CAD,1,
08-29,14.75,CAD,1,
28-08,12.75,CAD,1,
08-28,12.75,CAD,1,
27-08,19.45,CAD,1,
08-27,19.45,CAD,1,
26-08,18.30,CAD,1,
08-26,18.30,CAD,1,
25-08,8.55,CAD,1,
08-25,8.55,CAD,1,
24-08,12.95,CAD,1,
08-24,12.95,CAD,1,
23-08,12.05,CAD,1,
08-23,12.05,CAD,1,
22-08,11.75,CAD,1,
08-22,11.75,CAD,1,
21-08,11.70,CAD,1,
08-21,11.70,CAD,1,
20-08,10.60,CAD,1,
08-20,10.60,CAD,1,
19-08,6.95,CAD,1,
08-19,6.95,CAD,1,
18-08,15.00,CAD,1,
08-18,15.00,CAD,1,
17-08,14.50,CAD,1,
08-17,14.50,CAD,1,
16-08,13.80,CAD,1,
08-16,13.80,CAD,1,
15-08,13.65,CAD,1,
08-15,13.65,CAD,1,
14-08,13.00,CAD,1,
08-14,13.00,CAD,1,
13-08,12.20,CAD,1,
08-13,12.20,CAD,1,
12-08,11.45,CAD,1,
08-12,11.45,CAD,1,
11-08,10.60,CAD,1,
08-11,10.60,CAD,1,
09-08,5.30,CAD,1,
08-09,5.30,CAD,1,
08-08,5.30,CAD,1,
1084-07,24.05,CAD,1,
07-1084,24.05,CAD,1,
1083-07,22.10,CAD,1,
07-1083,22.10,CAD,1,
97-07,11.95,CAD,1,
07-97,11.95,CAD,1,
96-07,11.20,CAD,1,
07-96,11.20,CAD,1,
95-07,10.65,CAD,1,
07-95,10.65,CAD,1,
94-07,10.10,CAD,1,
07-94,10.10,CAD,1,
93-07,8.95,CAD,1,
07-93,8.95,CAD,1,
92-07,8.25,CAD,1,
07-92,8.25,CAD,1,
91-07,7.10,CAD,1,
07-91,7.10,CAD,1,
90-07,6.30,CAD,1,
07-90,6.30,CAD,1,
89-07,5.30,CAD,1,
07-89,5.30,CAD,1,
88-07,11.00,CAD,1,
07-88,11.00,CAD,1,
87-07,10.95,CAD,1,
07-87,10.95,CAD,1,
86-07,9.55,CAD,1,
07-86,9.55,CAD,1,
85-07,18.20,CAD,1,
07-85,18.20,CAD,1,
84-07,21.05,CAD,1,
07-84,21.05,CAD,1,
83-07,19.10,CAD,1,
07-83,19.10,CAD,1,
82-07,16.85,CAD,1,
07-82,16.85,CAD,1,
81-07,16.15,CAD,1,
07-81,16.15,CAD,1,
80-07,14.20,CAD,1,
07-80,14.20,CAD,1,
77-07,5.30,CAD,1,
07-77,5.30,CAD,1,
76-07,10.25,CAD,1,
07-76,10.25,CAD,1,
75-07,9.25,CAD,1,
07-75,9.25,CAD,1,
74-07,8.30,CAD,1,
07-74,8.30,CAD,1,
73-07,6.95,CAD,1,
07-73,6.95,CAD,1,
72-07,6.30,CAD,1,
07-72,6.30,CAD,1,
71-07,6.30,CAD,1,
07-71,6.30,CAD,1,
70-07,5.60,CAD,1,
07-70,5.60,CAD,1,
69-07,14.20,CAD,1,
07-69,14.20,CAD,1,
68-07,13.65,CAD,1,
07-68,13.65,CAD,1,
67-07,12.75,CAD,1,
07-67,12.75,CAD,1,
66-07,12.20,CAD,1,
07-66,12.20,CAD,1,
65-07,10.95,CAD,1,
07-65,10.95,CAD,1,
64-07,9.55,CAD,1,
07-64,9.55,CAD,1,
63-07,8.95,CAD,1,
07-63,8.95,CAD,1,
62-07,8.30,CAD,1,
07-62,8.30,CAD,1,
61-07,7.05,CAD,1,
07-61,7.05,CAD,1,
60-07,5.60,CAD,1,
07-60,5.60,CAD,1,
58-07,10.35,CAD,1,
07-58,10.35,CAD,1,
57-07,10.00,CAD,1,
07-57,10.00,CAD,1,
56-07,8.60,CAD,1,
07-56,8.60,CAD,1,
55-07,15.10,CAD,1,
07-55,15.10,CAD,1,
54-07,13.90,CAD,1,
07-54,13.90,CAD,1,
53-07,12.75,CAD,1,
07-53,12.75,CAD,1,
52-07,11.40,CAD,1,
07-52,11.40,CAD,1,
51-07,10.40,CAD,1,
07-51,10.40,CAD,1,
46-07,12.20,CAD,1,
07-46,12.20,CAD,1,
45-07,10.95,CAD,1,
07-45,10.95,CAD,1,
44-07,10.15,CAD,1,
07-44,10.15,CAD,1,
43-07,13.40,CAD,1,
07-43,13.40,CAD,1,
42-07,12.95,CAD,1,
07-42,12.95,CAD,1,
41-07,11.65,CAD,1,
07-41,11.65,CAD,1,
39-07,15.50,CAD,1,
07-39,15.50,CAD,1,
38-07,14.80,CAD,1,
07-38,14.80,CAD,1,
37-07,13.75,CAD,1,
07-37,13.75,CAD,1,
35-07,12.20,CAD,1,
07-35,12.20,CAD,1,
34-07,11.40,CAD,1,
07-34,11.40,CAD,1,
33-07,10.55,CAD,1,
07-33,10.55,CAD,1,
32-07,10.00,CAD,1,
07-32,10.00,CAD,1,
31-07,8.65,CAD,1,
07-31,8.65,CAD,1,
30-07,18.80,CAD,1,
07-30,18.80,CAD,1,
29-07,15.55,CAD,1,
07-29,15.55,CAD,1,
28-07,13.60,CAD,1,
07-28,13.60,CAD,1,
27-07,18.40,CAD,1,
07-27,18.40,CAD,1,
26-07,17.20,CAD,1,
07-26,17.20,CAD,1,
25-07,7.05,CAD,1,
07-25,7.05,CAD,1,
24-07,11.85,CAD,1,
07-24,11.85,CAD,1,
23-07,10.90,CAD,1,
07-23,10.90,CAD,1,
22-07,10.60,CAD,1,
07-22,10.60,CAD,1,
21-07,10.35,CAD,1,
07-21,10.35,CAD,1,
20-07,9.20,CAD,1,
07-20,9.20,CAD,1,
19-07,5.30,CAD,1,
07-19,5.30,CAD,1,
18-07,14.20,CAD,1,
07-18,14.20,CAD,1,
17-07,13.75,CAD,1,
07-17,13.75,CAD,1,
16-07,13.00,CAD,1,
07-16,13.00,CAD,1,
15-07,12.70,CAD,1,
07-15,12.70,CAD,1,
14-07,11.90,CAD,1,
07-14,11.90,CAD,1,
13-07,11.10,CAD,1,
07-13,11.10,CAD,1,
12-07,10.35,CAD,1,
07-12,10.35,CAD,1,
11-07,9.20,CAD,1,
07-11,9.20,CAD,1,
09-07,6.30,CAD,1,
07-09,6.30,CAD,1,
08-07,5.30,CAD,1,
07-08,5.30,CAD,1,
07-07,5.30,CAD,1,
1084-06,24.15,CAD,1,
06-1084,24.15,CAD,1,
1083-06,22.20,CAD,1,
06-1083,22.20,CAD,1,
97-06,11.95,CAD,1,
06-97,11.95,CAD,1,
96-06,11.20,CAD,1,
06-96,11.20,CAD,1,
95-06,10.65,CAD,1,
06-95,10.65,CAD,1,
94-06,10.05,CAD,1,
06-94,10.05,CAD,1,
93-06,8.90,CAD,1,
06-93,8.90,CAD,1,
92-06,8.20,CAD,1,
06-92,8.20,CAD,1,
91-06,7.10,CAD,1,
06-91,7.10,CAD,1,
90-06,9.50,CAD,1,
06-90,9.50,CAD,1,
89-06,9.50,CAD,1,
06-89,9.50,CAD,1,
88-06,10.80,CAD,1,
06-88,10.80,CAD,1,
87-06,14.50,CAD,1,
06-87,14.50,CAD,1,
86-06,13.20,CAD,1,
06-86,13.20,CAD,1,
85-06,18.30,CAD,1,
06-85,18.30,CAD,1,
84-06,21.15,CAD,1,
06-84,21.15,CAD,1,
83-06,19.20,CAD,1,
06-83,19.20,CAD,1,
82-06,16.95,CAD,1,
06-82,16.95,CAD,1,
81-06,16.25,CAD,1,
06-81,16.25,CAD,1,
80-06,14.30,CAD,1,
06-80,14.30,CAD,1,
77-06,5.30,CAD,1,
06-77,5.30,CAD,1,
76-06,11.65,CAD,1,
06-76,11.65,CAD,1,
75-06,11.00,CAD,1,
06-75,11.00,CAD,1,
74-06,10.10,CAD,1,
06-74,10.10,CAD,1,
73-06,8.75,CAD,1,
06-73,8.75,CAD,1,
72-06,8.25,CAD,1,
06-72,8.25,CAD,1,
71-06,8.10,CAD,1,
06-71,8.10,CAD,1,
70-06,7.90,CAD,1,
06-70,7.90,CAD,1,
69-06,15.40,CAD,1,
06-69,15.40,CAD,1,
68-06,14.90,CAD,1,
06-68,14.90,CAD,1,
67-06,14.00,CAD,1,
06-67,14.00,CAD,1,
66-06,13.45,CAD,1,
06-66,13.45,CAD,1,
65-06,12.15,CAD,1,
06-65,12.15,CAD,1,
64-06,11.10,CAD,1,
06-64,11.10,CAD,1,
63-06,10.65,CAD,1,
06-63,10.65,CAD,1,
62-06,10.00,CAD,1,
06-62,10.00,CAD,1,
61-06,8.65,CAD,1,
06-61,8.65,CAD,1,
60-06,8.60,CAD,1,
06-60,8.60,CAD,1,
58-06,11.45,CAD,1,
06-58,11.45,CAD,1,
57-06,11.05,CAD,1,
06-57,11.05,CAD,1,
56-06,10.10,CAD,1,
06-56,10.10,CAD,1,
55-06,15.05,CAD,1,
06-55,15.05,CAD,1,
54-06,13.85,CAD,1,
06-54,13.85,CAD,1,
53-06,12.70,CAD,1,
06-53,12.70,CAD,1,
52-06,11.35,CAD,1,
06-52,11.35,CAD,1,
51-06,10.35,CAD,1,
06-51,10.35,CAD,1,
46-06,13.45,CAD,1,
06-46,13.45,CAD,1,
45-06,12.15,CAD,1,
06-45,12.15,CAD,1,
44-06,11.40,CAD,1,
06-44,11.40,CAD,1,
43-06,14.00,CAD,1,
06-43,14.00,CAD,1,
42-06,13.50,CAD,1,
06-42,13.50,CAD,1,
41-06,12.25,CAD,1,
06-41,12.25,CAD,1,
39-06,16.10,CAD,1,
06-39,16.10,CAD,1,
38-06,15.40,CAD,1,
06-38,15.40,CAD,1,
37-06,14.30,CAD,1,
06-37,14.30,CAD,1,
35-06,12.80,CAD,1,
06-35,12.80,CAD,1,
34-06,12.00,CAD,1,
06-34,12.00,CAD,1,
33-06,11.20,CAD,1,
06-33,11.20,CAD,1,
32-06,10.60,CAD,1,
06-32,10.60,CAD,1,
31-06,9.35,CAD,1,
06-31,9.35,CAD,1,
30-06,18.80,CAD,1,
06-30,18.80,CAD,1,
29-06,15.55,CAD,1,
06-29,15.55,CAD,1,
28-06,13.60,CAD,1,
06-28,13.60,CAD,1,
27-06,19.50,CAD,1,
06-27,19.50,CAD,1,
26-06,18.40,CAD,1,
06-26,18.40,CAD,1,
25-06,8.60,CAD,1,
06-25,8.60,CAD,1,
24-06,13.00,CAD,1,
06-24,13.00,CAD,1,
23-06,12.00,CAD,1,
06-23,12.00,CAD,1,
22-06,11.70,CAD,1,
06-22,11.70,CAD,1,
21-06,11.35,CAD,1,
06-21,11.35,CAD,1,
20-06,9.20,CAD,1,
06-20,9.20,CAD,1,
19-06,7.00,CAD,1,
06-19,7.00,CAD,1,
18-06,14.30,CAD,1,
06-18,14.30,CAD,1,
17-06,13.85,CAD,1,
06-17,13.85,CAD,1,
16-06,13.10,CAD,1,
06-16,13.10,CAD,1,
15-06,12.80,CAD,1,
06-15,12.80,CAD,1,
14-06,11.90,CAD,1,
06-14,11.90,CAD,1,
13-06,11.10,CAD,1,
06-13,11.10,CAD,1,
12-06,10.35,CAD,1,
06-12,10.35,CAD,1,
11-06,9.20,CAD,1,
06-11,9.20,CAD,1,
09-06,6.35,CAD,1,
06-09,6.35,CAD,1,
08-06,6.35,CAD,1,
06-08,6.35,CAD,1,
07-06,6.70,CAD,1,
06-07,6.70,CAD,1,
06-06,5.30,CAD,1,
1084-05,23.80,CAD,1,
05-1084,23.80,CAD,1,
1083-05,21.85,CAD,1,
05-1083,21.85,CAD,1,
97-05,12.55,CAD,1,
05-97,12.55,CAD,1,
96-05,11.80,CAD,1,
05-96,11.80,CAD,1,
95-05,11.30,CAD,1,
05-95,11.30,CAD,1,
94-05,10.75,CAD,1,
05-94,10.75,CAD,1,
93-05,10.05,CAD,1,
05-93,10.05,CAD,1,
92-05,8.85,CAD,1,
05-92,8.85,CAD,1,
91-05,8.25,CAD,1,
05-91,8.25,CAD,1,
90-05,7.00,CAD,1,
05-90,7.00,CAD,1,
89-05,6.95,CAD,1,
05-89,6.95,CAD,1,
88-05,10.75,CAD,1,
05-88,10.75,CAD,1,
87-05,8.85,CAD,1,
05-87,8.85,CAD,1,
86-05,8.25,CAD,1,
05-86,8.25,CAD,1,
85-05,16.90,CAD,1,
05-85,16.90,CAD,1,
84-05,20.80,CAD,1,
05-84,20.80,CAD,1,
83-05,18.85,CAD,1,
05-83,18.85,CAD,1,
82-05,16.65,CAD,1,
05-82,16.65,CAD,1,
81-05,15.90,CAD,1,
05-81,15.90,CAD,1,
80-05,12.90,CAD,1,
05-80,12.90,CAD,1,
77-05,5.30,CAD,1,
05-77,5.30,CAD,1,
76-05,14.50,CAD,1,
05-76,14.50,CAD,1,
75-05,13.90,CAD,1,
05-75,13.90,CAD,1,
74-05,13.00,CAD,1,
05-74,13.00,CAD,1,
73-05,12.10,CAD,1,
05-73,12.10,CAD,1,
72-05,11.60,CAD,1,
05-72,11.60,CAD,1,
71-05,11.45,CAD,1,
05-71,11.45,CAD,1,
70-05,11.25,CAD,1,
05-70,11.25,CAD,1,
69-05,13.35,CAD,1,
05-69,13.35,CAD,1,
68-05,12.80,CAD,1,
05-68,12.80,CAD,1,
67-05,11.95,CAD,1,
05-67,11.95,CAD,1,
66-05,11.35,CAD,1,
05-66,11.35,CAD,1,
65-05,10.10,CAD,1,
05-65,10.10,CAD,1,
64-05,8.60,CAD,1,
05-64,8.60,CAD,1,
63-05,8.10,CAD,1,
05-63,8.10,CAD,1,
62-05,7.00,CAD,1,
05-62,7.00,CAD,1,
61-05,5.60,CAD,1,
05-61,5.60,CAD,1,
60-05,5.60,CAD,1,
05-60,5.60,CAD,1,
58-05,9.15,CAD,1,
05-58,9.15,CAD,1,
57-05,8.70,CAD,1,
05-57,8.70,CAD,1,
56-05,7.35,CAD,1,
05-56,7.35,CAD,1,
55-05,15.70,CAD,1,
05-55,15.70,CAD,1,
54-05,14.55,CAD,1,
05-54,14.55,CAD,1,
53-05,13.40,CAD,1,
05-53,13.40,CAD,1,
52-05,12.00,CAD,1,
05-52,12.00,CAD,1,
51-05,11.00,CAD,1,
05-51,11.00,CAD,1,
46-05,11.35,CAD,1,
05-46,11.35,CAD,1,
45-05,10.10,CAD,1,
05-45,10.10,CAD,1,
44-05,8.85,CAD,1,
05-44,8.85,CAD,1,
43-05,12.55,CAD,1,
05-43,12.55,CAD,1,
42-05,12.05,CAD,1,
05-42,12.05,CAD,1,
41-05,10.75,CAD,1,
05-41,10.75,CAD,1,
39-05,14.65,CAD,1,
05-39,14.65,CAD,1,
38-05,13.95,CAD,1,
05-38,13.95,CAD,1,
37-05,12.90,CAD,1,
05-37,12.90,CAD,1,
35-05,11.40,CAD,1,
05-35,11.40,CAD,1,
34-05,10.50,CAD,1,
05-34,10.50,CAD,1,
33-05,9.20,CAD,1,
05-33,9.20,CAD,1,
32-05,8.10,CAD,1,
05-32,8.10,CAD,1,
31-05,6.95,CAD,1,
05-31,6.95,CAD,1,
30-05,19.40,CAD,1,
05-30,19.40,CAD,1,
29-05,16.15,CAD,1,
05-29,16.15,CAD,1,
28-05,14.20,CAD,1,
05-28,14.20,CAD,1,
27-05,17.50,CAD,1,
05-27,17.50,CAD,1,
26-05,16.40,CAD,1,
05-26,16.40,CAD,1,
25-05,8.10,CAD,1,
05-25,8.10,CAD,1,
24-05,10.95,CAD,1,
05-24,10.95,CAD,1,
23-05,8.60,CAD,1,
05-23,8.60,CAD,1,
22-05,8.30,CAD,1,
05-22,8.30,CAD,1,
21-05,8.25,CAD,1,
05-21,8.25,CAD,1,
20-05,8.10,CAD,1,
05-20,8.10,CAD,1,
19-05,5.30,CAD,1,
05-19,5.30,CAD,1,
18-05,12.90,CAD,1,
05-18,12.90,CAD,1,
17-05,12.45,CAD,1,
05-17,12.45,CAD,1,
16-05,12.25,CAD,1,
05-16,12.25,CAD,1,
15-05,11.95,CAD,1,
05-15,11.95,CAD,1,
14-05,11.00,CAD,1,
05-14,11.00,CAD,1,
13-05,10.10,CAD,1,
05-13,10.10,CAD,1,
12-05,9.00,CAD,1,
05-12,9.00,CAD,1,
11-05,8.85,CAD,1,
05-11,8.85,CAD,1,
09-05,7.00,CAD,1,
05-09,7.00,CAD,1,
08-05,6.95,CAD,1,
05-08,6.95,CAD,1,
07-05,5.30,CAD,1,
05-07,5.30,CAD,1,
06-05,7.00,CAD,1,
05-06,7.00,CAD,1,
05-05,5.30,CAD,1,
1084-04,21.95,CAD,1,
04-1084,21.95,CAD,1,
1083-04,20.00,CAD,1,
04-1083,20.00,CAD,1,
97-04,13.70,CAD,1,
04-97,13.70,CAD,1,
96-04,12.95,CAD,1,
04-96,12.95,CAD,1,
95-04,12.40,CAD,1,
04-95,12.40,CAD,1,
94-04,11.90,CAD,1,
04-94,11.90,CAD,1,
93-04,11.20,CAD,1,
04-93,11.20,CAD,1,
92-04,10.45,CAD,1,
04-92,10.45,CAD,1,
91-04,9.50,CAD,1,
04-91,9.50,CAD,1,
90-04,9.35,CAD,1,
04-90,9.35,CAD,1,
89-04,9.30,CAD,1,
04-89,9.30,CAD,1,
88-04,12.60,CAD,1,
04-88,12.60,CAD,1,
87-04,12.20,CAD,1,
04-87,12.20,CAD,1,
86-04,12.15,CAD,1,
04-86,12.15,CAD,1,
85-04,16.05,CAD,1,
04-85,16.05,CAD,1,
84-04,18.95,CAD,1,
04-84,18.95,CAD,1,
83-04,17.00,CAD,1,
04-83,17.00,CAD,1,
82-04,14.75,CAD,1,
04-82,14.75,CAD,1,
81-04,14.05,CAD,1,
04-81,14.05,CAD,1,
80-04,12.10,CAD,1,
04-80,12.10,CAD,1,
77-04,7.05,CAD,1,
04-77,7.05,CAD,1,
76-04,14.50,CAD,1,
04-76,14.50,CAD,1,
75-04,13.90,CAD,1,
04-75,13.90,CAD,1,
74-04,13.00,CAD,1,
04-74,13.00,CAD,1,
73-04,12.10,CAD,1,
04-73,12.10,CAD,1,
72-04,11.60,CAD,1,
04-72,11.60,CAD,1,
71-04,11.45,CAD,1,
04-71,11.45,CAD,1,
70-04,11.25,CAD,1,
04-70,11.25,CAD,1,
69-04,14.45,CAD,1,
04-69,14.45,CAD,1,
68-04,13.95,CAD,1,
04-68,13.95,CAD,1,
67-04,13.10,CAD,1,
04-67,13.10,CAD,1,
66-04,12.45,CAD,1,
04-66,12.45,CAD,1,
65-04,11.25,CAD,1,
04-65,11.25,CAD,1,
64-04,10.20,CAD,1,
04-64,10.20,CAD,1,
63-04,9.30,CAD,1,
04-63,9.30,CAD,1,
62-04,8.55,CAD,1,
04-62,8.55,CAD,1,
61-04,7.45,CAD,1,
04-61,7.45,CAD,1,
60-04,7.35,CAD,1,
04-60,7.35,CAD,1,
58-04,7.40,CAD,1,
04-58,7.40,CAD,1,
57-04,6.95,CAD,1,
04-57,6.95,CAD,1,
56-04,5.30,CAD,1,
04-56,5.30,CAD,1,
55-04,16.85,CAD,1,
04-55,16.85,CAD,1,
54-04,15.70,CAD,1,
04-54,15.70,CAD,1,
53-04,14.50,CAD,1,
04-53,14.50,CAD,1,
52-04,13.15,CAD,1,
04-52,13.15,CAD,1,
51-04,12.15,CAD,1,
04-51,12.15,CAD,1,
46-04,12.45,CAD,1,
04-46,12.45,CAD,1,
45-04,11.25,CAD,1,
04-45,11.25,CAD,1,
44-04,10.45,CAD,1,
04-44,10.45,CAD,1,
43-04,11.30,CAD,1,
04-43,11.30,CAD,1,
42-04,10.75,CAD,1,
04-42,10.75,CAD,1,
41-04,9.15,CAD,1,
04-41,9.15,CAD,1,
39-04,13.40,CAD,1,
04-39,13.40,CAD,1,
38-04,12.65,CAD,1,
04-38,12.65,CAD,1,
37-04,11.60,CAD,1,
04-37,11.60,CAD,1,
35-04,10.10,CAD,1,
04-35,10.10,CAD,1,
34-04,8.80,CAD,1,
04-34,8.80,CAD,1,
33-04,8.00,CAD,1,
04-33,8.00,CAD,1,
32-04,6.95,CAD,1,
04-32,6.95,CAD,1,
31-04,5.30,CAD,1,
04-31,5.30,CAD,1,
30-04,20.55,CAD,1,
04-30,20.55,CAD,1,
29-04,17.30,CAD,1,
04-29,17.30,CAD,1,
28-04,15.35,CAD,1,
04-28,15.35,CAD,1,
27-04,16.25,CAD,1,
04-27,16.25,CAD,1,
26-04,15.10,CAD,1,
04-26,15.10,CAD,1,
25-04,5.30,CAD,1,
04-25,5.30,CAD,1,
24-04,9.30,CAD,1,
04-24,9.30,CAD,1,
23-04,8.20,CAD,1,
04-23,8.20,CAD,1,
22-04,7.50,CAD,1,
04-22,7.50,CAD,1,
21-04,7.40,CAD,1,
04-21,7.40,CAD,1,
20-04,6.60,CAD,1,
04-20,6.60,CAD,1,
19-04,5.65,CAD,1,
04-19,5.65,CAD,1,
18-04,12.10,CAD,1,
04-18,12.10,CAD,1,
17-04,11.65,CAD,1,
04-17,11.65,CAD,1,
16-04,10.85,CAD,1,
04-16,10.85,CAD,1,
15-04,10.60,CAD,1,
04-15,10.60,CAD,1,
14-04,9.35,CAD,1,
04-14,9.35,CAD,1,
13-04,8.50,CAD,1,
04-13,8.50,CAD,1,
12-04,7.40,CAD,1,
04-12,7.40,CAD,1,
11-04,6.60,CAD,1,
04-11,6.60,CAD,1,
09-04,8.60,CAD,1,
04-09,8.60,CAD,1,
08-04,8.55,CAD,1,
04-08,8.55,CAD,1,
07-04,7.05,CAD,1,
04-07,7.05,CAD,1,
06-04,8.60,CAD,1,
04-06,8.60,CAD,1,
05-04,5.65,CAD,1,
04-05,5.65,CAD,1,
04-04,5.30,CAD,1,
1084-03,21.45,CAD,1,
03-1084,21.45,CAD,1,
1083-03,19.50,CAD,1,
03-1083,19.50,CAD,1,
97-03,14.50,CAD,1,
03-97,14.50,CAD,1,
96-03,13.75,CAD,1,
03-96,13.75,CAD,1,
95-03,13.25,CAD,1,
03-95,13.25,CAD,1,
94-03,12.65,CAD,1,
03-94,12.65,CAD,1,
93-03,12.00,CAD,1,
